combo,weight,ev
AsAdJhTh,1,2.65
AsAcJhTh,1,2.65
AsAcJdTd,1,2.65
AhAdJcTc,1,2.65
AhAdJsTs,1,2.65
AhAcJdTd,1,2.65
AhAcJsTs,1,2.65
AdAcJhTh,1,2.65
AdAcJsTs,1,2.65
AsAhJd9d,1,2.27
AsAhJc9c,1,2.27
AsAdJc9c,1,2.27
AsAdJh9h,1,2.27
AsAcJh9h,1,2.27
AsAcJd9d,1,2.27
AhAdJc9c,1,2.27
AhAdJs9s,1,2.27
AhAcJd9d,1,2.27
AhAcJs9s,1,2.27
AdAcJh9h,1,2.27
AdAcJs9s,1,2.27
AsAhJd8d,1,2.21
AsAhJc8c,1,2.21
AsAdJc8c,1,2.21
AsAdJh8h,1,2.21
AsAcJh8h,1,2.21
AsAcJd8d,1,2.21
AhAdJc8c,1,2.21
AhAdJs8s,1,2.21
AhAcJd8d,1,2.21
AhAcJs8s,1,2.21
AdAcJh8h,1,2.21
AdAcJs8s,1,2.21
AsAhJd7d,1,2.02
AsAhJc7c,1,2.02
AsAdJc7c,1,2.02
AsAdJh7h,1,2.02
AsAcJh7h,1,2.02
AsAcJd7d,1,2.02
AhAdJc7c,1,2.02
AhAdJs7s,1,2.02
AhAcJd7d,1,2.02
AhAcJs7s,1,2.02
AdAcJh7h,1,2.02
AdAcJs7s,1,2.02
AsAhJd6d,1,1.75
AsAhJc6c,1,1.75
AsAdJc6c,1,1.75
AsAdJh6h,1,1.75
AsAcJh6h,1,1.75
AsAcJd6d,1,1.75
AhAdJc6c,1,1.75
AhAdJs6s,1,1.75
AhAcJd6d,1,1.75
AhAcJs6s,1,1.75
AdAcJh6h,1,1.75
AdAcJs6s,1,1.75
AsAhJd5d,1,1.9
AsAhJc5c,1,1.9
AsAdJc5c,1,1.9
AsAdJh5h,1,1.9
AsAcJh5h,1,1.9
AsAcJd5d,1,1.9
AhAdJc5c,1,1.9
AhAdJs5s,1,1.9
AhAcJd5d,1,1.9
AhAcJs5s,1,1.9
AdAcJh5h,1,1.9
AdAcJs5s,1,1.9
AsAhJd4d,1,1.86
AsAhJc4c,1,1.86
AsAdJc4c,1,1.86
AsAdJh4h,1,1.86
AsAcJh4h,1,1.86
AsAcJd4d,1,1.86
AhAdJc4c,1,1.86
AhAdJs4s,1,1.86
AhAcJd4d,1,1.86
AhAcJs4s,1,1.86
AdAcJh4h,1,1.86
AdAcJs4s,1,1.86
AsAhJd3d,1,1.78
AsAhJc3c,1,1.78
AsAdJc3c,1,1.78
AsAdJh3h,1,1.78
AsAcJh3h,1,1.78
AsAcJd3d,1,1.78
AhAdJc3c,1,1.78
AhAdJs3s,1,1.78
AhAcJd3d,1,1.78
AhAcJs3s,1,1.78
AdAcJh3h,1,1.78
AdAcJs3s,1,1.78
AsAhJd2d,1,1.68
AsAhJc2c,1,1.68
AsAdJc2c,1,1.68
AsAdJh2h,1,1.68
AsAcJh2h,1,1.68
AsAcJd2d,1,1.68
AhAdJc2c,1,1.68
AhAdJs2s,1,1.68
AhAcJd2d,1,1.68
AhAcJs2s,1,1.68
AdAcJh2h,1,1.68
AdAcJs2s,1,1.68
AsAhJdJc,1,2.41
AsAdJhJc,1,2.41
AsAcJhJd,1,2.41
AhAdJsJc,1,2.41
AhAcJsJd,1,2.41
AdAcJsJh,1,2.41
AsAhJdTc,1,2.09
AsAhJcTd,1,2.09
AsAdJcTh,1,2.09
AsAdJhTc,1,2.09
AsAcJhTd,1,2.09
AsAcJdTh,1,2.09
AhAdJcTs,1,2.09
AhAdJsTc,1,2.09
AhAcJdTs,1,2.09
AhAcJsTd,1,2.09
AdAcJhTs,1,2.09
AdAcJsTh,1,2.09
AsAhJd9c,1,1.72
AsAhJc9d,1,1.72
AsAdJc9h,1,1.72
AsAdJh9c,1,1.72
AsAcJh9d,1,1.72
AsAcJd9h,1,1.72
AhAdJc9s,1,1.72
AhAdJs9c,1,1.72
AhAcJd9s,1,1.72
AhAcJs9d,1,1.72
AdAcJh9s,1,1.72
AdAcJs9h,1,1.72
AsAhJd8c,1,1.69
AsAhJc8d,1,1.69
AsAdJc8h,1,1.69
AsAdJh8c,1,1.69
AsAcJh8d,1,1.69
AsAcJd8h,1,1.69
AhAdJc8s,1,1.69
AhAdJs8c,1,1.69
AhAcJd8s,1,1.69
AhAcJs8d,1,1.69
AdAcJh8s,1,1.69
AdAcJs8h,1,1.69
AsAhJd7c,1,1.5
AsAhJc7d,1,1.5
AsAdJc7h,1,1.5
AsAdJh7c,1,1.5
AsAcJh7d,1,1.5
AsAcJd7h,1,1.5
AhAdJc7s,1,1.5
AhAdJs7c,1,1.5
AhAcJd7s,1,1.5
AhAcJs7d,1,1.5
AdAcJh7s,1,1.5
AdAcJs7h,1,1.5
AsAhJd6c,1,1.25
AsAhJc6d,1,1.25
AsAdJc6h,1,1.25
AsAdJh6c,1,1.25
AsAcJh6d,1,1.25
AsAcJd6h,1,1.25
AhAdJc6s,1,1.25
AhAdJs6c,1,1.25
AhAcJd6s,1,1.25
AhAcJs6d,1,1.25
AdAcJh6s,1,1.25
AdAcJs6h,1,1.25
AsAhJd5c,1,1.38
AsAhJc5d,1,1.38
AsAdJc5h,1,1.38
AsAdJh5c,1,1.38
AsAcJh5d,1,1.38
AsAcJd5h,1,1.38
AhAdJc5s,1,1.38
AhAdJs5c,1,1.38
AhAcJd5s,1,1.38
AhAcJs5d,1,1.38
AdAcJh5s,1,1.38
AdAcJs5h,1,1.38
AsAhJd4c,1,1.32
AsAhJc4d,1,1.32
AsAdJc4h,1,1.32
AsAdJh4c,1,1.32
AsAcJh4d,1,1.32
AsAcJd4h,1,1.32
AhAdJc4s,1,1.32
AhAdJs4c,1,1.32
AhAcJd4s,1,1.32
AhAcJs4d,1,1.32
AdAcJh4s,1,1.32
AdAcJs4h,1,1.32
AsAhJd3c,1,1.23
AsAhJc3d,1,1.23
AsAdJc3h,1,1.23
AsAdJh3c,1,1.23
AsAcJh3d,1,1.23
AsAcJd3h,1,1.23
AhAdJc3s,1,1.23
AhAdJs3c,1,1.23
AhAcJd3s,1,1.23
AhAcJs3d,1,1.23
AdAcJh3s,1,1.23
AdAcJs3h,1,1.23
AsAhJd2c,1,1.12
AsAhJc2d,1,1.12
AsAdJc2h,1,1.12
AsAdJh2c,1,1.12
AsAcJh2d,1,1.12
AsAcJd2h,1,1.12
AhAdJc2s,1,1.12
AhAdJs2c,1,1.12
AhAcJd2s,1,1.12
AhAcJs2d,1,1.12
AdAcJh2s,1,1.12
AdAcJs2h,1,1.12
AsAhTd9s,1,3.08
AsAhTc9s,1,3.08
AsAdTc9s,1,3.08
AsAdTh9s,1,3.08
AsAcTh9s,1,3.08
AsAcTd9s,1,3.08
AhAdTc9h,1,3.08
AhAdTs9h,1,3.08
AhAcTd9h,1,3.08
AhAcTs9h,1,3.08
AsAhTc9h,1,3.08
AsAhTd9h,1,3.08
AdAcTh9d,1,3.08
AdAcTs9d,1,3.08
AsAdTc9d,1,3.08
AsAdTh9d,1,3.08
AhAdTc9d,1,3.08
AhAdTs9d,1,3.08
AsAcTh9c,1,3.08
AsAcTd9c,1,3.08
AhAcTd9c,1,3.08
AhAcTs9c,1,3.08
AdAcTs9c,1,3.08
AdAcTh9c,1,3.08
AsAhTd8s,1,3.03
AsAhTc8s,1,3.03
AsAdTc8s,1,3.03
AsAdTh8s,1,3.03
AsAcTh8s,1,3.03
AsAcTd8s,1,3.03
AhAdTc8h,1,3.03
AhAdTs8h,1,3.03
AhAcTd8h,1,3.03
AhAcTs8h,1,3.03
AsAhTc8h,1,3.03
AsAhTd8h,1,3.03
AdAcTh8d,1,3.03
AdAcTs8d,1,3.03
AsAdTc8d,1,3.03
AsAdTh8d,1,3.03
AhAdTc8d,1,3.03
AhAdTs8d,1,3.03
AsAcTh8c,1,3.03
AsAcTd8c,1,3.03
AhAcTd8c,1,3.03
AhAcTs8c,1,3.03
AdAcTs8c,1,3.03
AdAcTh8c,1,3.03
AsAhTd7s,1,2.82
AsAhTc7s,1,2.82
AsAdTc7s,1,2.82
AsAdTh7s,1,2.82
AsAcTh7s,1,2.82
AsAcTd7s,1,2.82
AhAdTc7h,1,2.82
AhAdTs7h,1,2.82
AhAcTd7h,1,2.82
AhAcTs7h,1,2.82
AsAhTc7h,1,2.82
AsAhTd7h,1,2.82
AdAcTh7d,1,2.82
AdAcTs7d,1,2.82
AsAdTc7d,1,2.82
AsAdTh7d,1,2.82
AhAdTc7d,1,2.82
AhAdTs7d,1,2.82
AsAcTh7c,1,2.82
AsAcTd7c,1,2.82
AhAcTd7c,1,2.82
AhAcTs7c,1,2.82
AdAcTs7c,1,2.82
AdAcTh7c,1,2.82
AsAhTd6s,1,2.57
AsAhTc6s,1,2.57
AsAdTc6s,1,2.57
AsAdTh6s,1,2.57
AsAcTh6s,1,2.57
AsAcTd6s,1,2.57
AhAdTc6h,1,2.57
AhAdTs6h,1,2.57
AhAcTd6h,1,2.57
AhAcTs6h,1,2.57
AsAhTc6h,1,2.57
AsAhTd6h,1,2.57
AdAcTh6d,1,2.57
AdAcTs6d,1,2.57
AsAdTc6d,1,2.57
AsAdTh6d,1,2.57
AhAdTc6d,1,2.57
AhAdTs6d,1,2.57
AsAcTh6c,1,2.57
AsAcTd6c,1,2.57
AhAcTd6c,1,2.57
AhAcTs6c,1,2.57
AdAcTs6c,1,2.57
AdAcTh6c,1,2.57
AsAhTd5s,1,2.5
AsAhTc5s,1,2.5
AsAdTc5s,1,2.5
AsAdTh5s,1,2.5
AsAcTh5s,1,2.5
AsAcTd5s,1,2.5
AhAdTc5h,1,2.5
AhAdTs5h,1,2.5
AhAcTd5h,1,2.5
AhAcTs5h,1,2.5
AsAhTc5h,1,2.5
AsAhTd5h,1,2.5
AdAcTh5d,1,2.5
AdAcTs5d,1,2.5
AsAdTc5d,1,2.5
AsAdTh5d,1,2.5
AhAdTc5d,1,2.5
AhAdTs5d,1,2.5
AsAcTh5c,1,2.5
AsAcTd5c,1,2.5
AhAcTd5c,1,2.5
AhAcTs5c,1,2.5
AdAcTs5c,1,2.5
AdAcTh5c,1,2.5
AsAhTd4s,1,2.46
AsAhTc4s,1,2.46
AsAdTc4s,1,2.46
AsAdTh4s,1,2.46
AsAcTh4s,1,2.46
AsAcTd4s,1,2.46
AhAdTc4h,1,2.46
AhAdTs4h,1,2.46
AhAcTd4h,1,2.46
AhAcTs4h,1,2.46
AsAhTc4h,1,2.46
AsAhTd4h,1,2.46
AdAcTh4d,1,2.46
AdAcTs4d,1,2.46
AsAdTc4d,1,2.46
AsAdTh4d,1,2.46
AhAdTc4d,1,2.46
AhAdTs4d,1,2.46
AsAcTh4c,1,2.46
AsAcTd4c,1,2.46
AhAcTd4c,1,2.46
AhAcTs4c,1,2.46
AdAcTs4c,1,2.46
AdAcTh4c,1,2.46
AsAhTd3s,1,2.38
AsAhTc3s,1,2.38
AsAdTc3s,1,2.38
AsAdTh3s,1,2.38
AsAcTh3s,1,2.38
AsAcTd3s,1,2.38
AhAdTc3h,1,2.38
AhAdTs3h,1,2.38
AhAcTd3h,1,2.38
AhAcTs3h,1,2.38
AsAhTc3h,1,2.38
AsAhTd3h,1,2.38
AdAcTh3d,1,2.38
AdAcTs3d,1,2.38
AsAdTc3d,1,2.38
AsAdTh3d,1,2.38
AhAdTc3d,1,2.38
AhAdTs3d,1,2.38
AsAcTh3c,1,2.38
AsAcTd3c,1,2.38
AhAcTd3c,1,2.38
AhAcTs3c,1,2.38
AdAcTs3c,1,2.38
AdAcTh3c,1,2.38
AsAhTd2s,1,2.28
AsAhTc2s,1,2.28
AsAdTc2s,1,2.28
AsAdTh2s,1,2.28
AsAcTh2s,1,2.28
AsAcTd2s,1,2.28
AhAdTc2h,1,2.28
AhAdTs2h,1,2.28
AhAcTd2h,1,2.28
AhAcTs2h,1,2.28
AsAhTc2h,1,2.28
AsAhTd2h,1,2.28
AdAcTh2d,1,2.28
AdAcTs2d,1,2.28
AsAdTc2d,1,2.28
AsAdTh2d,1,2.28
AhAdTc2d,1,2.28
AhAdTs2d,1,2.28
AsAcTh2c,1,2.28
AsAcTd2c,1,2.28
AhAcTd2c,1,2.28
AhAcTs2c,1,2.28
AdAcTs2c,1,2.28
AdAcTh2c,1,2.28
AsAhTd9d,1,2.51
AsAhTc9c,1,2.51
AsAdTc9c,1,2.51
AsAdTh9h,1,2.51
AsAcTh9h,1,2.51
AsAcTd9d,1,2.51
AhAdTc9c,1,2.51
AhAdTs9s,1,2.51
AhAcTd9d,1,2.51
AhAcTs9s,1,2.51
AdAcTh9h,1,2.51
AdAcTs9s,1,2.51
AsAhTd8d,1,2.43
AsAhTc8c,1,2.43
AsAdTc8c,1,2.43
AsAdTh8h,1,2.43
AsAcTh8h,1,2.43
AsAcTd8d,1,2.43
AhAdTc8c,1,2.43
AhAdTs8s,1,2.43
AhAcTd8d,1,2.43
AhAcTs8s,1,2.43
AdAcTh8h,1,2.43
AdAcTs8s,1,2.43
AsAhTd7d,1,2.22
AsAhTc7c,1,2.22
AsAdTc7c,1,2.22
AsAdTh7h,1,2.22
AsAcTh7h,1,2.22
AsAcTd7d,1,2.22
AhAdTc7c,1,2.22
AhAdTs7s,1,2.22
AhAcTd7d,1,2.22
AhAcTs7s,1,2.22
AdAcTh7h,1,2.22
AdAcTs7s,1,2.22
AsAhTd6d,1,1.96
AsAhTc6c,1,1.96
AsAdTc6c,1,1.96
AsAdTh6h,1,1.96
AsAcTh6h,1,1.96
AsAcTd6d,1,1.96
AhAdTc6c,1,1.96
AhAdTs6s,1,1.96
AhAcTd6d,1,1.96
AhAcTs6s,1,1.96
AdAcTh6h,1,1.96
AdAcTs6s,1,1.96
AsAhTd5d,1,1.89
AsAhTc5c,1,1.89
AsAdTc5c,1,1.89
AsAdTh5h,1,1.89
AsAcTh5h,1,1.89
AsAcTd5d,1,1.89
AhAdTc5c,1,1.89
AhAdTs5s,1,1.89
AhAcTd5d,1,1.89
AhAcTs5s,1,1.89
AdAcTh5h,1,1.89
AdAcTs5s,1,1.89
AsAhTd4d,1,1.84
AsAhTc4c,1,1.84
AsAdTc4c,1,1.84
AsAdTh4h,1,1.84
AsAcTh4h,1,1.84
AsAcTd4d,1,1.84
AhAdTc4c,1,1.84
AhAdTs4s,1,1.84
AhAcTd4d,1,1.84
AhAcTs4s,1,1.84
AdAcTh4h,1,1.84
AdAcTs4s,1,1.84
AsAhTd3d,1,1.76
AsAhTc3c,1,1.76
AsAdTc3c,1,1.76
AsAdTh3h,1,1.76
AsAcTh3h,1,1.76
AsAcTd3d,1,1.76
AhAdTc3c,1,1.76
AhAdTs3s,1,1.76
AhAcTd3d,1,1.76
AhAcTs3s,1,1.76
AdAcTh3h,1,1.76
AdAcTs3s,1,1.76
AsAhTd2d,1,1.66
AsAhTc2c,1,1.66
AsAdTc2c,1,1.66
AsAdTh2h,1,1.66
AsAcTh2h,1,1.66
AsAcTd2d,1,1.66
AhAdTc2c,1,1.66
AhAdTs2s,1,1.66
AhAcTd2d,1,1.66
AhAcTs2s,1,1.66
AdAcTh2h,1,1.66
AdAcTs2s,1,1.66
AsAhTdTc,1,2.41
AsAdThTc,1,2.41
AsAcThTd,1,2.41
AhAdTsTc,1,2.41
AhAcTsTd,1,2.41
AdAcTsTh,1,2.41
AsAhTd9c,1,2.01
AsAhTc9d,1,2.01
AsAdTc9h,1,2.01
AsAdTh9c,1,2.01
AsAcTh9d,1,2.01
AsAcTd9h,1,2.01
AhAdTc9s,1,2.01
AhAdTs9c,1,2.01
AhAcTd9s,1,2.01
AhAcTs9d,1,2.01
AdAcTh9s,1,2.01
AdAcTs9h,1,2.01
AsAhTd8c,1,1.95
AsAhTc8d,1,1.95
AsAdTc8h,1,1.95
AsAdTh8c,1,1.95
AsAcTh8d,1,1.95
AsAcTd8h,1,1.95
AhAdTc8s,1,1.95
AhAdTs8c,1,1.95
AhAcTd8s,1,1.95
AhAcTs8d,1,1.95
AdAcTh8s,1,1.95
AdAcTs8h,1,1.95
AsAhTd7c,1,1.74
AsAhTc7d,1,1.74
AsAdTc7h,1,1.74
AsAdTh7c,1,1.74
AsAcTh7d,1,1.74
AsAcTd7h,1,1.74
AhAdTc7s,1,1.74
AhAdTs7c,1,1.74
AhAcTd7s,1,1.74
AhAcTs7d,1,1.74
AdAcTh7s,1,1.74
AdAcTs7h,1,1.74
AsAhTd6c,1,1.5
AsAhTc6d,1,1.5
AsAdTc6h,1,1.5
AsAdTh6c,1,1.5
AsAcTh6d,1,1.5
AsAcTd6h,1,1.5
AhAdTc6s,1,1.5
AhAdTs6c,1,1.5
AhAcTd6s,1,1.5
AhAcTs6d,1,1.5
AdAcTh6s,1,1.5
AdAcTs6h,1,1.5
AsAhTd5c,1,1.42
AsAhTc5d,1,1.42
AsAdTc5h,1,1.42
AsAdTh5c,1,1.42
AsAcTh5d,1,1.42
AsAcTd5h,1,1.42
AhAdTc5s,1,1.42
AhAdTs5c,1,1.42
AhAcTd5s,1,1.42
AhAcTs5d,1,1.42
AdAcTh5s,1,1.42
AdAcTs5h,1,1.42
AsAhTd4c,1,1.36
AsAhTc4d,1,1.36
AsAdTc4h,1,1.36
AsAdTh4c,1,1.36
AsAcTh4d,1,1.36
AsAcTd4h,1,1.36
AhAdTc4s,1,1.36
AhAdTs4c,1,1.36
AhAcTd4s,1,1.36
AhAcTs4d,1,1.36
AdAcTh4s,1,1.36
AdAcTs4h,1,1.36
AsAhTd3c,1,1.28
AsAhTc3d,1,1.28
AsAdTc3h,1,1.28
AsAdTh3c,1,1.28
AsAcTh3d,1,1.28
AsAcTd3h,1,1.28
AhAdTc3s,1,1.28
AhAdTs3c,1,1.28
AhAcTd3s,1,1.28
AhAcTs3d,1,1.28
AdAcTh3s,1,1.28
AdAcTs3h,1,1.28
AsAhTd2c,1,1.16
AsAhTc2d,1,1.16
AsAdTc2h,1,1.16
AsAdTh2c,1,1.16
AsAcTh2d,1,1.16
AsAcTd2h,1,1.16
AhAdTc2s,1,1.16
AhAdTs2c,1,1.16
AhAcTd2s,1,1.16
AhAcTs2d,1,1.16
AdAcTh2s,1,1.16
AdAcTs2h,1,1.16
AsAh9d8s,1,2.99
AsAh9c8s,1,2.99
AsAd9c8s,1,2.99
AsAd9h8s,1,2.99
AsAc9h8s,1,2.99
AsAc9d8s,1,2.99
AhAd9c8h,1,2.99
AhAd9s8h,1,2.99
AhAc9d8h,1,2.99
AhAc9s8h,1,2.99
AsAh9c8h,1,2.99
AsAh9d8h,1,2.99
AdAc9h8d,1,2.99
AdAc9s8d,1,2.99
AsAd9c8d,1,2.99
AsAd9h8d,1,2.99
AhAd9c8d,1,2.99
AhAd9s8d,1,2.99
AsAc9h8c,1,2.99
AsAc9d8c,1,2.99
AhAc9d8c,1,2.99
AhAc9s8c,1,2.99
AdAc9s8c,1,2.99
AdAc9h8c,1,2.99
AsAh9d7s,1,2.78
AsAh9c7s,1,2.78
AsAd9c7s,1,2.78
AsAd9h7s,1,2.78
AsAc9h7s,1,2.78
AsAc9d7s,1,2.78
AhAd9c7h,1,2.78
AhAd9s7h,1,2.78
AhAc9d7h,1,2.78
AhAc9s7h,1,2.78
AsAh9c7h,1,2.78
AsAh9d7h,1,2.78
AdAc9h7d,1,2.78
AdAc9s7d,1,2.78
AsAd9c7d,1,2.78
AsAd9h7d,1,2.78
AhAd9c7d,1,2.78
AhAd9s7d,1,2.78
AsAc9h7c,1,2.78
AsAc9d7c,1,2.78
AhAc9d7c,1,2.78
AhAc9s7c,1,2.78
AdAc9s7c,1,2.78
AdAc9h7c,1,2.78
AsAh9d6s,1,2.52
AsAh9c6s,1,2.52
AsAd9c6s,1,2.52
AsAd9h6s,1,2.52
AsAc9h6s,1,2.52
AsAc9d6s,1,2.52
AhAd9c6h,1,2.52
AhAd9s6h,1,2.52
AhAc9d6h,1,2.52
AhAc9s6h,1,2.52
AsAh9c6h,1,2.52
AsAh9d6h,1,2.52
AdAc9h6d,1,2.52
AdAc9s6d,1,2.52
AsAd9c6d,1,2.52
AsAd9h6d,1,2.52
AhAd9c6d,1,2.52
AhAd9s6d,1,2.52
AsAc9h6c,1,2.52
AsAc9d6c,1,2.52
AhAc9d6c,1,2.52
AhAc9s6c,1,2.52
AdAc9s6c,1,2.52
AdAc9h6c,1,2.52
AsAh9d5s,1,2.45
AsAh9c5s,1,2.45
AsAd9c5s,1,2.45
AsAd9h5s,1,2.45
AsAc9h5s,1,2.45
AsAc9d5s,1,2.45
AhAd9c5h,1,2.45
AhAd9s5h,1,2.45
AhAc9d5h,1,2.45
AhAc9s5h,1,2.45
AsAh9c5h,1,2.45
AsAh9d5h,1,2.45
AdAc9h5d,1,2.45
AdAc9s5d,1,2.45
AsAd9c5d,1,2.45
AsAd9h5d,1,2.45
AhAd9c5d,1,2.45
AhAd9s5d,1,2.45
AsAc9h5c,1,2.45
AsAc9d5c,1,2.45
AhAc9d5c,1,2.45
AhAc9s5c,1,2.45
AdAc9s5c,1,2.45
AdAc9h5c,1,2.45
AsAh9d4s,1,2.18
AsAh9c4s,1,2.18
AsAd9c4s,1,2.18
AsAd9h4s,1,2.18
AsAc9h4s,1,2.18
AsAc9d4s,1,2.18
AhAd9c4h,1,2.18
AhAd9s4h,1,2.18
AhAc9d4h,1,2.18
AhAc9s4h,1,2.18
AsAh9c4h,1,2.18
AsAh9d4h,1,2.18
AdAc9h4d,1,2.18
AdAc9s4d,1,2.18
AsAd9c4d,1,2.18
AsAd9h4d,1,2.18
AhAd9c4d,1,2.18
AhAd9s4d,1,2.18
AsAc9h4c,1,2.18
AsAc9d4c,1,2.18
AhAc9d4c,1,2.18
AhAc9s4c,1,2.18
AdAc9s4c,1,2.18
AdAc9h4c,1,2.18
AsAh9d3s,1,2.1
AsAh9c3s,1,2.1
AsAd9c3s,1,2.1
AsAd9h3s,1,2.1
AsAc9h3s,1,2.1
AsAc9d3s,1,2.1
AhAd9c3h,1,2.1
AhAd9s3h,1,2.1
AhAc9d3h,1,2.1
AhAc9s3h,1,2.1
AsAh9c3h,1,2.1
AsAh9d3h,1,2.1
AdAc9h3d,1,2.1
AdAc9s3d,1,2.1
AsAd9c3d,1,2.1
AsAd9h3d,1,2.1
AhAd9c3d,1,2.1
AhAd9s3d,1,2.1
AsAc9h3c,1,2.1
AsAc9d3c,1,2.1
AhAc9d3c,1,2.1
AhAc9s3c,1,2.1
AdAc9s3c,1,2.1
AdAc9h3c,1,2.1
AsAh9d2s,1,1.99
AsAh9c2s,1,1.99
AsAd9c2s,1,1.99
AsAd9h2s,1,1.99
AsAc9h2s,1,1.99
AsAc9d2s,1,1.99
AhAd9c2h,1,1.99
AhAd9s2h,1,1.99
AhAc9d2h,1,1.99
AhAc9s2h,1,1.99
AsAh9c2h,1,1.99
AsAh9d2h,1,1.99
AdAc9h2d,1,1.99
AdAc9s2d,1,1.99
AsAd9c2d,1,1.99
AsAd9h2d,1,1.99
AhAd9c2d,1,1.99
AhAd9s2d,1,1.99
AsAc9h2c,1,1.99
AsAc9d2c,1,1.99
AhAc9d2c,1,1.99
AhAc9s2c,1,1.99
AdAc9s2c,1,1.99
AdAc9h2c,1,1.99
AsAh9d8d,1,2.35
AsAh9c8c,1,2.35
AsAd9c8c,1,2.35
AsAd9h8h,1,2.35
AsAc9h8h,1,2.35
AsAc9d8d,1,2.35
AhAd9c8c,1,2.35
AhAd9s8s,1,2.35
AhAc9d8d,1,2.35
AhAc9s8s,1,2.35
AdAc9h8h,1,2.35
AdAc9s8s,1,2.35
AsAh9d7d,1,2.14
AsAh9c7c,1,2.14
AsAd9c7c,1,2.14
AsAd9h7h,1,2.14
AsAc9h7h,1,2.14
AsAc9d7d,1,2.14
AhAd9c7c,1,2.14
AhAd9s7s,1,2.14
AhAc9d7d,1,2.14
AhAc9s7s,1,2.14
AdAc9h7h,1,2.14
AdAc9s7s,1,2.14
AsAh9d6d,1,1.88
AsAh9c6c,1,1.88
AsAd9c6c,1,1.88
AsAd9h6h,1,1.88
AsAc9h6h,1,1.88
AsAc9d6d,1,1.88
AhAd9c6c,1,1.88
AhAd9s6s,1,1.88
AhAc9d6d,1,1.88
AhAc9s6s,1,1.88
AdAc9h6h,1,1.88
AdAc9s6s,1,1.88
AsAh9d5d,1,1.8
AsAh9c5c,1,1.8
AsAd9c5c,1,1.8
AsAd9h5h,1,1.8
AsAc9h5h,1,1.8
AsAc9d5d,1,1.8
AhAd9c5c,1,1.8
AhAd9s5s,1,1.8
AhAc9d5d,1,1.8
AhAc9s5s,1,1.8
AdAc9h5h,1,1.8
AdAc9s5s,1,1.8
AsAh9d4d,1,1.52
AsAh9c4c,1,1.52
AsAd9c4c,1,1.52
AsAd9h4h,1,1.52
AsAc9h4h,1,1.52
AsAc9d4d,1,1.52
AhAd9c4c,1,1.52
AhAd9s4s,1,1.52
AhAc9d4d,1,1.52
AhAc9s4s,1,1.52
AdAc9h4h,1,1.52
AdAc9s4s,1,1.52
AsAh9d3d,1,1.44
AsAh9c3c,1,1.44
AsAd9c3c,1,1.44
AsAd9h3h,1,1.44
AsAc9h3h,1,1.44
AsAc9d3d,1,1.44
AhAd9c3c,1,1.44
AhAd9s3s,1,1.44
AhAc9d3d,1,1.44
AhAc9s3s,1,1.44
AdAc9h3h,1,1.44
AdAc9s3s,1,1.44
AsAh9d2d,1,1.34
AsAh9c2c,1,1.34
AsAd9c2c,1,1.34
AsAd9h2h,1,1.34
AsAc9h2h,1,1.34
AsAc9d2d,1,1.34
AhAd9c2c,1,1.34
AhAd9s2s,1,1.34
AhAc9d2d,1,1.34
AhAc9s2s,1,1.34
AdAc9h2h,1,1.34
AdAc9s2s,1,1.34
AsAh9d9c,1,2.16
AsAd9h9c,1,2.16
AsAc9h9d,1,2.16
AhAd9s9c,1,2.16
AhAc9s9d,1,2.16
AdAc9s9h,1,2.16
AsAh9d8c,1,1.89
AsAh9c8d,1,1.89
AsAd9c8h,1,1.89
AsAd9h8c,1,1.89
AsAc9h8d,1,1.89
AsAc9d8h,1,1.89
AhAd9c8s,1,1.89
AhAd9s8c,1,1.89
AhAc9d8s,1,1.89
AhAc9s8d,1,1.89
AdAc9h8s,1,1.89
AdAc9s8h,1,1.89
AsAh9d7c,1,1.7
AsAh9c7d,1,1.7
AsAd9c7h,1,1.7
AsAd9h7c,1,1.7
AsAc9h7d,1,1.7
AsAc9d7h,1,1.7
AhAd9c7s,1,1.7
AhAd9s7c,1,1.7
AhAc9d7s,1,1.7
AhAc9s7d,1,1.7
AdAc9h7s,1,1.7
AdAc9s7h,1,1.7
AsAh9d6c,1,1.45
AsAh9c6d,1,1.45
AsAd9c6h,1,1.45
AsAd9h6c,1,1.45
AsAc9h6d,1,1.45
AsAc9d6h,1,1.45
AhAd9c6s,1,1.45
AhAd9s6c,1,1.45
AhAc9d6s,1,1.45
AhAc9s6d,1,1.45
AdAc9h6s,1,1.45
AdAc9s6h,1,1.45
AsAh9d5c,1,1.36
AsAh9c5d,1,1.36
AsAd9c5h,1,1.36
AsAd9h5c,1,1.36
AsAc9h5d,1,1.36
AsAc9d5h,1,1.36
AhAd9c5s,1,1.36
AhAd9s5c,1,1.36
AhAc9d5s,1,1.36
AhAc9s5d,1,1.36
AdAc9h5s,1,1.36
AdAc9s5h,1,1.36
AsAh9d4c,1,1.13
AsAh9c4d,1,1.13
AsAd9c4h,1,1.13
AsAd9h4c,1,1.13
AsAc9h4d,1,1.13
AsAc9d4h,1,1.13
AhAd9c4s,1,1.13
AhAd9s4c,1,1.13
AhAc9d4s,1,1.13
AhAc9s4d,1,1.13
AdAc9h4s,1,1.13
AdAc9s4h,1,1.13
AsAh9d3c,1,1.05
AsAh9c3d,1,1.05
AsAd9c3h,1,1.05
AsAd9h3c,1,1.05
AsAc9h3d,1,1.05
